id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
15329483,Room on Södermalm in stunning flat,3506601,Robert,,Södermalms,59.317014656054155,18.056952039643704,Private room,846,1,33,2018-09-30,1.28,1,96
15330202,Single  room in central Södermalm.,97716803,Anita,,Södermalms,59.313582729845436,18.063730622438413,Private room,504,1,1,2016-10-03,0.04,1,1
15330405,Big room near to metro station.,80020504,Hamid,,Rinkeby-Tensta,59.39141106719879,17.92273644457894,Private room,279,10,33,2017-10-08,1.32,3,0
15335550,Wonderful 1-bedroom apt in the center of Stockholm,63915011,Jonas,,Kungsholmens,59.33168561610208,18.03095617942903,Entire home/apt,1099,2,8,2017-05-10,0.31,1,0
15337467,Design apartment in Central Stockholm,97778067,Andreas,,Norrmalms,59.3409966276833,18.064162353468117,Entire home/apt,1999,2,8,2017-06-17,0.35,1,0
15339250,Modern 1 BR apt close to Subway,135102,Karin,,Enskede-Årsta-Vantörs,59.27109746367892,18.040930941882543,Entire home/apt,702,1,13,2018-09-21,3.86,2,0
15350513,Large 2 bedroom apartment: Glory2,31783855,Residence,,Södermalms,59.324857152329265,18.073215365698786,Entire home/apt,4196,2,24,2018-10-28,0.98,7,301
15350845,Modern ljus takvåning med centralt läge,40935563,Johan,,Kungsholmens,59.33518872621631,18.013157463450327,Entire home/apt,1252,3,114,2018-11-11,4.72,1,21
15358963,Cosy studio apartment close to Södermalm,98028818,Vinod,,Södermalms,59.312615969034184,18.104553247916236,Entire home/apt,1198,2,6,2017-12-12,0.23,1,88
15364196,Heart of Söder,70142020,Gianluca,,Södermalms,59.31653431527879,18.05485087854742,Entire home/apt,945,3,21,2018-11-19,0.85,1,224
15368503,Cozy days with walking distance to City/Djurgården,73499095,Erika,,Östermalms,59.347919000524435,18.107545971620183,Private room,810,7,10,2017-08-27,0.42,1,25
15371048,Your cozy room close to the lake,98186766,Shadi,,Hässelby-Vällingby,59.38338147550122,17.802968993680064,Private room,702,1,0,,,1,363
15372052,A room with a view,47008749,Tineke,,Östermalms,59.35830186200516,18.10604225610523,Entire home/apt,1504,2,0,,,1,0
15381434,Apartment located in the trendy area of Södermalm,1877054,Victoria,,Södermalms,59.31006361623026,18.075263853650853,Private room,378,1,49,2018-08-30,1.92,1,0
15393225,Cozy central apartment in Sofo Södermalm Stockholm,65784990,Ida,,Södermalms,59.312860203109,18.08473616373855,Entire home/apt,900,2,0,,,1,0
15405018,Genuine apartment in the heart of the City,77829489,Jeanette,,Norrmalms,59.34250944449763,18.035105268994343,Entire home/apt,945,2,87,2018-11-03,3.50,2,94
15405129,Unique rooftop terrace Hornstull,13577262,David,,Södermalms,59.316701029834675,18.027179348943037,Entire home/apt,945,5,6,2018-05-25,0.23,1,23
15415270,In the heart of Södermalm,18586273,Oskar,,Södermalms,59.31039009591934,18.074585895556844,Private room,747,1,29,2017-09-30,1.60,1,0
15434261,"City Center South, (women only), very nice room",41452948,Monica,,Södermalms,59.3160606173859,18.054999065221754,Private room,342,3,71,2018-11-09,2.82,1,9
15443545,Cosy one bedroom apartment with a sky view,98965101,Malcolm,,Norrmalms,59.34344363837352,18.03616253467759,Entire home/apt,585,2,12,2017-11-12,0.47,1,0
15447683,Nice room in a quiet neigbourhood,99082448,Monika,,Älvsjö,59.28971408895707,17.996777181704786,Private room,351,1,75,2018-11-18,2.97,1,70
15458488,L32: hostel room for 2 in the center of Stockholm,98411091,Lodge32,,Kungsholmens,59.33085643565862,18.041271866642745,Private room,396,1,5,2018-09-07,0.21,8,365
15459261,Bright and spacious house south of Stockholm city,67087242,Karin,,Älvsjö,59.2819544958866,17.9820186421767,Entire home/apt,1297,7,2,2017-04-15,0.10,1,0
15459930,L32: bed in a dorm for 6 in center of Stockholm(b),98411091,Lodge32,,Kungsholmens,59.33023647019352,18.042391355405805,Shared room,198,1,32,2018-11-11,1.34,8,364
15459948,L32: bed in a dorm for 3/4 in center of Stockholm,98411091,Lodge32,,Kungsholmens,59.33014483581215,18.042200994922897,Shared room,252,1,35,2018-10-14,1.39,8,360
15460141,L32: bed in a dorm for 3/4 in center of Stockholm,98411091,Lodge32,,Kungsholmens,59.32850133158676,18.041659907611514,Shared room,252,1,19,2018-10-17,0.77,8,362
15460217,L32:bed in a dorm for 6 girls in central Stockholm,98411091,Lodge32,,Kungsholmens,59.3283779542263,18.042175067764813,Shared room,198,1,31,2018-08-25,1.23,8,363
15460483,L32: bed in a dorm for 8 in center of Stockholm,98411091,Lodge32,,Kungsholmens,59.33008599574173,18.042213994654485,Shared room,153,1,124,2018-11-09,4.89,8,335
15460495,L32: bed in a dorm for 12-14 in central Stockholm,98411091,Lodge32,,Kungsholmens,59.329601901944585,18.0408989105826,Shared room,198,1,106,2018-11-19,4.17,8,360
15460497,L32: bed in a dorm for 12-14 in central Stockholm,98411091,Lodge32,,Kungsholmens,59.330276471086016,18.042215259792407,Shared room,198,1,85,2018-11-09,3.38,8,358
15478713,Renovated & furnished  3 room apartment in center,5249625,Mathieu,,Norrmalms,59.341172715542335,18.049387658127237,Entire home/apt,1450,2,6,2017-09-02,0.32,1,0
15488637,A home that feels like a Boutique hotel,28039167,Isa,,Norrmalms,59.34134608171375,18.050599035068803,Entire home/apt,1999,2,23,2018-11-19,1.00,1,53
15495708,Modern 2 room flat on Kungsholmen,31157157,Isa,,Kungsholmens,59.32272562239503,18.006534615530896,Entire home/apt,945,4,0,,,1,157
15503253,Beautiful 2 Room Apartment,99582231,Ann-Margret,,Hägersten-Liljeholmens,59.31634151145374,18.00822813896271,Entire home/apt,594,7,4,2018-07-15,0.19,1,44
15503560,"Sea view, modern apartment in the best part of HS",16317795,Joakim,,Södermalms,59.30925746909556,18.105340192069583,Entire home/apt,1000,1,13,2018-08-29,0.54,2,179
15509168,Top floor apartment in Central Stockholm,64380235,Emelie,,Södermalms,59.31808707029761,18.03465781702909,Entire home/apt,991,2,40,2018-11-18,1.63,1,8
15517550,Close to Stockholm city and close to nature,99612888,Ibrahima,,Rinkeby-Tensta,59.40960906112746,17.9291354495722,Private room,252,3,44,2018-02-13,1.76,2,31
15525125,Mitt i stan,99823103,Galina,,Norrmalms,59.348365068783565,18.061242886715842,Entire home/apt,702,1,5,2018-01-01,0.23,1,291
15525807,Familyfriendly old house closed to the city,34934786,Emelie,,Hägersten-Liljeholmens,59.292364896300846,17.958391865905075,Entire home/apt,1954,1,0,,,1,0
15526966,Your own house in Stockholm,95651930,Levente,,Enskede-Årsta-Vantörs,59.29177354402007,18.066009489425124,Entire home/apt,2008,4,2,2017-08-10,0.13,1,108
15535191,"2couches,unique place in the❤️Of stockholm",67738361,Julie,,Östermalms,59.33046221377874,18.087837878424867,Shared room,1783,1,5,2018-05-23,0.24,4,90
15540550,Fin 2-rumslägenhet nära city,70120061,Helena,,Hägersten-Liljeholmens,59.30785326021068,18.00761522799416,Entire home/apt,1297,1,0,,,2,190
15541200,Funky green aparment in fruängen.,99991251,Mambona,,Hägersten-Liljeholmens,59.28428349127481,17.95739529104006,Entire home/apt,900,1,1,2016-11-12,0.04,1,0
15543566,Beautiful flat at Östermalm,100013087,Linnea,,Östermalms,59.3431367156974,18.08944793477909,Entire home/apt,900,3,11,2018-10-10,0.43,1,0
15548319,Charmig funkislägenhet nära centrum,20763289,Anna,,Östermalms,59.34513051501179,18.09076460379903,Entire home/apt,1099,3,12,2017-08-05,0.59,1,0
15550911,Unique home in the heart Of Stockholm ( shared),67738361,Julie,,Östermalms,59.330434644574645,18.087523116944258,Shared room,1999,1,0,,,4,365
15553085,Charming terraced house in Telefonplan,34884189,Björn,,Hägersten-Liljeholmens,59.292492851293524,17.987801487686728,Entire home/apt,738,2,4,2018-07-23,0.57,1,5
15564434,Fin och lugnt lägenhet med balkon invid Alvik,2848180,Lin,,Bromma,59.33495418489011,17.98201917123568,Entire home/apt,549,3,3,2018-04-10,0.12,1,323
15599974,Beautiful 2 room apartment with balcony in SOFO,22474641,Olivia,,Södermalms,59.31199960930862,18.07247692364102,Entire home/apt,1000,3,17,2018-07-14,0.67,1,172
15601787,"Top floor 2 room apartment, kings balcony in SoFo",100547711,Alexander,,Södermalms,59.310139364719085,18.07944054115456,Entire home/apt,603,2,6,2017-01-05,0.25,2,0
15609467,A cozy private room at Södermalm,59317289,Maria,,Södermalms,59.317360440708995,18.034876506904745,Private room,459,1,25,2017-08-27,1.02,1,0
15628102,Great Life at Södermalm,9382722,Deo,,Södermalms,59.31250747830623,18.08253430045165,Entire home/apt,2197,2,22,2018-11-11,0.91,1,20
15638638,Charming 4 room flat in Hornstull,100867191,Massimiliano,,Södermalms,59.31725963482105,18.032056238170814,Entire home/apt,1486,6,4,2017-08-27,0.17,1,251
15640225,Charming apartment in a perfect location,100463593,Daniel&Gabriela,,Skarpnäcks,59.29716126282121,18.09209699661747,Entire home/apt,900,2,19,2018-11-05,0.79,1,27
15642915,Cosy apartment close to metro station,100914020,Anna,,Hägersten-Liljeholmens,59.29855939494234,17.997552287898163,Entire home/apt,396,2,10,2017-11-19,0.40,1,0
15644130,City penthouse with panoramic view and big terrace,1351334,Carl,,Norrmalms,59.338039324983605,18.05000202007521,Entire home/apt,1099,21,5,2018-08-31,0.49,1,90
15645785,Room 2 in a house full of students,906001,Mariam,,Spånga-Tensta,59.39221418355044,17.917834584873923,Private room,198,40,3,2018-06-28,0.18,7,173
15658893,"Cosy apartment in Hornstull, Södermalm",101082066,Sanne,,Södermalms,59.31787402328333,18.03055556653296,Entire home/apt,846,1,1,2017-01-03,0.04,1,169
15668270,SUPER LOCATION!,16370,Yngvild,,Norrmalms,59.340131696784944,18.063323567201532,Entire home/apt,810,5,12,2018-09-01,0.48,1,0
15675614,Modern apartment in central Stockholm,27659953,David,,Norrmalms,59.34349543107646,18.047405761550092,Entire home/apt,945,2,2,2018-07-29,0.28,1,0
15676298,"Close to Stockholm city & to nature, 2nd room",99612888,Ibrahima,,Rinkeby-Tensta,59.411049960533674,17.929207145855997,Private room,252,3,61,2018-10-17,2.44,2,31
15693022,Cosy 1-room studio/apt (40 m2) for 1-4 p,101305090,Henrik,,Hägersten-Liljeholmens,59.3067985590368,18.03228543331729,Entire home/apt,603,1,24,2018-11-04,0.99,1,0
15694825,Private apartment in the Old Town,1625980,Shea,,Södermalms,59.325978884774166,18.069495976548083,Entire home/apt,991,3,31,2018-09-07,1.72,1,0
15694980,Big apartment in Stockholm!,13943542,Anso,,Hägersten-Liljeholmens,59.311344223007595,18.025445671380098,Entire home/apt,1000,3,6,2018-11-10,1.33,1,260
15702838,Best of both worlds – city life with a view,6498028,Niklas,,Norrmalms,59.3498764063331,18.055182731496448,Entire home/apt,1000,7,4,2017-12-28,0.21,1,0
15736704,"Kungsholmen, city",34989734,Katja,,Kungsholmens,59.33461992368272,18.03072312374522,Entire home/apt,612,1,5,2017-01-03,0.20,1,0
15736828,nice new apartment close to innercity.,21071181,Agnes,,Hägersten-Liljeholmens,59.29853240592395,17.998423625087,Entire home/apt,873,2,6,2018-04-27,0.24,2,303
15740332,Nice and modern 99 sq.m close to nature and city,14202138,Kristin,,Bromma,59.354664196872214,17.899668350839242,Entire home/apt,927,2,9,2018-08-01,0.36,2,0
15751375,Central 1-room apt for 1-2p,101812083,Jonathan,,Södermalms,59.31092843216711,18.077803068883437,Entire home/apt,1099,2,5,2018-06-18,0.20,1,15
15753063,Scandinavian design apartment : central Stockholm,6401278,Adrian,,Östermalms,59.341663841013094,18.093031919869095,Entire home/apt,1198,6,0,,,1,323
15756985,Central 3-room apt in SoFo for 1-5 p,101866434,Peter,,Södermalms,59.31397793009722,18.076417953946823,Entire home/apt,1504,3,15,2018-11-16,1.03,1,8
15765286,"Modern apartment in Södermalm, Stockholm.",53698841,Victor,,Södermalms,59.31589196927925,18.062589042138057,Entire home/apt,855,5,20,2018-10-23,0.87,1,159
15765604,Room in cosy villa with terrace and large garden,101937331,Paulina,,Älvsjö,59.27392118002544,17.992722042156856,Private room,576,1,7,2018-09-16,0.40,1,0
15773429,Room 1 in a house full of students,906001,Mariam,,Spånga-Tensta,59.391792490438945,17.91620006694374,Private room,252,60,4,2017-08-31,0.17,7,279
15778446,Cozy apartment with great location,102050823,Lina,,Östermalms,59.34245132909272,18.081812206085914,Entire home/apt,819,2,59,2018-11-02,2.37,1,109
15784926,Newly renovated apartment in central Stockholm,34596164,Stefanie,,Norrmalms,59.342127579436756,18.060791994176675,Entire home/apt,2503,2,1,2017-08-13,0.04,1,0
15785340,Room in a house full of students,906001,Mariam,,Spånga-Tensta,59.391836192478834,17.91769076866399,Private room,198,120,4,2018-11-01,0.18,7,365
15794969,Room 3 in a house full of students,906001,Mariam,,Spånga-Tensta,59.39231233299493,17.917604847235786,Private room,189,40,2,2018-10-04,0.09,7,294
15797241,LUXURY TOWNHOUSE IN CITY 85M2+TERRACE,102205446,Freddie,,Östermalms,59.34029925580183,18.09115016005615,Entire home/apt,3494,3,28,2018-10-28,1.21,1,82
15804830,Central Victorian apt with King bed,9666401,Carl-Axel,,Kungsholmens,59.33437456942935,18.036764924032024,Entire home/apt,657,3,9,2018-07-31,0.37,1,0
15810627,Bo i Alfred Nobels hus,102324226,Frida,,Södermalms,59.320011675913726,18.035495740469592,Private room,801,1,4,2016-12-18,0.16,1,0
15811573,Exclusive apartment with balcony in Hornstull,4875403,Nora,,Södermalms,59.315872818175,18.028554670180178,Entire home/apt,1297,3,10,2018-09-24,0.42,1,20
15839051,Stockholm SOFO,41929658,Jan,,Södermalms,59.310084972332916,18.0788562351088,Entire home/apt,639,3,43,2018-10-31,1.75,1,119
15848888,Modern 75m2 Södermalm portabel wifi,102672399,Jonna,,Södermalms,59.30780314400315,18.074218812157643,Entire home/apt,846,30,109,2018-09-05,4.45,1,66
15850940,Nice cosy apartment close to the city,8964008,Glenn,,Bromma,59.33549155919495,17.98747022751637,Entire home/apt,621,3,2,2017-08-17,0.09,1,0
15853827,Bright 150 sqm apartment in great central location,102725892,Per,,Norrmalms,59.34492785077373,18.04281913607994,Entire home/apt,2999,3,1,2017-01-01,0.04,1,0
15853906,Room (ground floor) - 25 minutes from city centre,74137919,Madeleine,,Rinkeby-Tensta,59.416001478261755,17.914260236249252,Private room,279,2,40,2018-10-15,1.67,1,0
15853918,Nice and cozy flat,102727874,Carlos,,Enskede-Årsta-Vantörs,59.27329383038557,18.05789370248321,Entire home/apt,1000,7,0,,,1,90
15854818,Great Stay in South Stockholm With Free Parking,18339604,Anderson,,Älvsjö,59.28875800310108,17.99754363960468,Private room,459,1,89,2018-11-18,3.69,1,42
15855356,Lovely apartment in the heart of Stockholm,72076279,Violetta,,Östermalms,59.33312017406911,18.087295720025423,Entire home/apt,1504,2,36,2018-11-08,1.51,1,101
15856123,Cozy 1-Bedroom Apt in Centran Stockholm.,102751572,Franz,,Östermalms,59.343944448081686,18.089814611930684,Entire home/apt,504,10,4,2017-01-31,0.17,1,323
15864885,Spacious studio apartment with big balcony,24026625,Rasmus,,Norrmalms,59.34771116184409,18.058872933575433,Entire home/apt,801,10,3,2017-06-29,0.17,1,0
15869600,AAA location in old town,78393845,Sofi,,Södermalms,59.32262130702804,18.073034919528926,Entire home/apt,982,1,148,2018-11-04,,3,227
15870548,Cozy apartment in trendy Midsommarkransen,102883470,Danielle,,Hägersten-Liljeholmens,59.30106781256319,18.01131867284113,Entire home/apt,540,1,1,2016-12-16,0.04,1,0
15879973,Cozy apartment in SOFO (södermalm). Best location!,38241580,Siri,,Södermalms,59.31006016874401,18.080501786120923,Entire home/apt,846,5,5,2017-08-27,0.23,1,77
15885769,Spacious apartment for friends or families,16100120,Anna,,Enskede-Årsta-Vantörs,59.30192936323074,18.052695260630134,Entire home/apt,1702,7,0,,,1,0
15893641,Centralt och mysigt på Söder.,103083565,Kerstin,,Södermalms,59.31459927375498,18.062618810201307,Private room,594,2,3,2017-05-08,0.16,2,0
15920720,"Stockholm studio, close to Södermalm",16058726,Martha,,Enskede-Årsta-Vantörs,59.26443409201881,18.03469263764394,Entire home/apt,477,2,7,2018-03-17,0.42,1,0
15925433,trendy apartment in Södermalm,48889372,Josef,,Södermalms,59.30859712384742,18.07878830426081,Entire home/apt,801,2,63,2018-10-07,2.88,1,40
15937253,Ideally located in Södermalm,19195853,Lukas,,Södermalms,59.31944266546188,18.042219553349323,Entire home/apt,1027,2,2,2017-04-01,0.09,1,50
15941126,Family friendly 3BR apartment on lovely Södermalm,1357443,Joanna,,Södermalms,59.3084607391543,18.092282392235095,Entire home/apt,1801,2,4,2017-08-07,0.22,1,0
15947641,"Cozy apartment located in SOFO, Södermalm",19821291,Ulrika,,Södermalms,59.31117431616902,18.070745279731664,Entire home/apt,648,3,0,,,1,0
15953389,Mysig tvåa nära skog och city!,12361500,Helena,,Skarpnäcks,59.27487721698981,18.13728737523812,Entire home/apt,549,2,14,2018-11-02,0.60,1,32
15963436,Luxurious Yacht near Soho 1-5 pers,103670971,Olle,,Hägersten-Liljeholmens,59.31050971705875,18.030581234290253,Entire home/apt,684,2,44,2018-11-13,1.82,4,28
15965952,Incredibly cosy room near city,103695851,Ann-Sofie,,Spånga-Tensta,59.38966663043194,17.87775794026509,Private room,450,1,13,2018-10-31,0.63,2,234
15977506,"The travelers' ""warm home” in Stockholm",103800827,Weihong,,Hässelby-Vällingby,59.367778316545326,17.8939071575983,Private room,297,2,11,2018-11-17,0.48,2,36
15981804,Central apartment in Vasastan for 1-4p,103837711,Simona,,Norrmalms,59.339812270278195,18.0348911281502,Entire home/apt,801,14,1,2016-12-04,0.04,1,0
15986855,Room 5 in a house full of students,906001,Mariam,,Spånga-Tensta,59.3933685557345,17.917608163280597,Private room,198,20,4,2018-02-01,0.20,7,219
16006742,Beautiful little cottage in Stockholm Mälarhöjden,11325648,Angelica,,Hägersten-Liljeholmens,59.29617715593384,17.951388664554162,Entire home/apt,801,1,2,2016-12-05,0.08,2,181
16023386,One bedroom in quite area close to Södermalm!,56253389,Linda,,Skarpnäcks,59.29870132465769,18.101761000694218,Entire home/apt,747,7,6,2018-01-03,0.25,1,0
16023413,Classy 60 m2 central apartment,2326251,Boudewijn,,Östermalms,59.34750363456015,18.06839787638946,Entire home/apt,702,2,20,2018-11-12,1.02,1,122
16024078,Central and elegant 2 bedroom apartment,104228352,Hedvig,,Norrmalms,59.343710109351,18.04471409421734,Entire home/apt,2404,3,0,,,1,0
16033998,2 room apartment in Vasastan,39039266,Maria,,Norrmalms,59.34262690555121,18.04310457379893,Entire home/apt,1000,4,1,2016-12-22,0.04,1,0
